	RM_C	RM_N
pp_184056	2.0614014443333333	0.2875899626666667
pp_60103	10.699507930666666	0.43131129966666665
pp_219410	0.074546145	0.660714048
pp_141542	12.970662424333334	75.11974102733333
pp_95870	0.22321674333333333	3.0197503776666665
pp_72736	0.26169722900000003	43.60695246833333
pp_73082	1.0036523306666667	5.612905506666667
pp_235261	0.04132081533333334	0.6013784956666667
pp_66496	0.3820444776666667	4.863074624999999
pp_148337	1.9819231006666667	0.13411065966666666
pp_225026	0.0	0.9179325546666666
pp_203696	0.152385216	2.936870901333333
pp_234082	1.5406533296666667	0.02476471666666667
pp_155000	0.3496728493333333	3.080044257
pp_168495	0.127340026	1.2226727633333332
pp_73084	1.0889793183333334	5.457793948
pp_107781	0.077623409	2.447155391
pp_115049	1.91243473	0.07067173033333334
pp_114704	0.033948456	1.1074442473333335
pp_72607	1.2427554840000001	13.918943202
pp_179333	0.09397517566666667	1.6734455606666667
pp_164808	0.5934000603333334	4.061046086666667
pp_58877	1.1553157246666668	0.111904163
pp_204258	0.06662108433333333	1.1640587406666665
pp_114449	0.3617326476666667	3.534397529
pp_223096	3.8789498193333336	0.8489386026666667
pp_235225	0.015473666	0.7908087309999999
pp_209096	0.6151310523333333	4.053843041
pp_202152	7.497049523333334	0.9168385763333333
pp_247285	0.8380622476666667	3.5864288666666666
pp_107784	0.0	2.046311475
pp_145242	0.21757549933333334	15.652203923
pp_85380	1.3110536686666667	0.25926896
pp_73089	0.24486308233333334	2.3124075603333334
pp_203570	0.3899637186666667	2.049612485
pp_195335	0.045205859333333334	1.9927209716666667
pp_104908	0.0	0.15194318666666667
pp_244667	0.18350879366666667	7.139892572333332
pp_56567	0.16085715833333333	1.8023410800000002
pp_86955	0.12468557366666666	1.1299180513333333
pp_98347	0.09896249366666666	1.1848555956666666
pp_78612	0.08471941866666667	1.5961277070000002
pp_81900	1.524708972	7.221846420666666
pp_238073	0.011473065333333332	0.2265739503333333
pp_233170	0.034279675	0.5270724956666667
pp_141515	0.11698199466666667	5.492538356333333
pp_118421	14.688875883333333	60.420122199666665
pp_203466	1.419510376	0.016509811333333332
pp_85420	13.619619080333333	119.82971867666666
pp_227723	6.944150123	26.591588326666667
pp_247284	0.8642278566666667	3.4073940866666663
pp_153119	0.14997039033333334	2.085986993666667
pp_214170	0.13577255166666669	0.751403761
pp_129399	0.20764027966666665	2.147559476
pp_98346	0.22139985466666667	2.0156701216666666
pp_194523	0.10239224866666666	2.7354797756666667
pp_95669	0.391661923	3.0870638096666667
pp_252690	0.9960732556666666	3.924789618666667
pp_91826	1.292536352	8.23217232
pp_137567	0.012903866333333333	0.22633345333333332
pp_253411	0.2976381336666667	0.0
pp_78615	0.08242596933333333	0.8591955683333333
pp_139886	1.4932092063333333	15.526152651999999
pp_235263	0.03824355166666667	0.8447628696666667
pp_168082	0.1978009176666667	2.8754915413333335
pp_84967	10.779086780666667	54.57310627733333
pp_86956	0.13521985066666667	1.1007433266666666
pp_211687	0.4093927493333333	5.201076637
pp_108377	0.251047395	2.665949903
pp_144864	0.48579632	2.607512728666667
pp_106191	1.816086636	0.22144248833333333
pp_109279	0.007217386333333333	0.345533629
pp_148573	0.641945203	4.827220549
pp_129802	0.0	0.197098576
pp_227713	1.128591862	3.960081849
pp_59524	0.021591470333333335	2.624510391333333
pp_105378	0.23406678666666667	3.756994088
pp_133127	0.5705412746666667	2.4063741006666666
pp_230438	0.09862858166666666	1.433184932
pp_134455	0.04245981433333334	0.671061427
pp_143675	0.0	0.20150862166666667
pp_241191	2.595262131666667	9.747785939666667
pp_152177	0.04306738366666667	2.7005496190000002
pp_241189	4.9509407366666665	19.579615128666667
pp_85125	0.07130808733333334	1.9834763846666668
pp_216927	0.007217386333333333	0.23524973566666665
pp_95674	0.2619128906666667	2.0016670936666667
pp_78619	0.26381443233333335	2.5943763366666666
pp_78614	0.136890278	1.900354092
pp_101325	0.0076487103333333336	0.365455345
pp_235223	0.007217386333333333	0.9387808093333333
pp_78798	37.50375425133333	2.3900481453333335
pp_88728	0.024376931666666667	0.4024640956666667
pp_147652	16.887072496666665	48.20832417
pp_235229	0.014434772666666667	7.016909036
pp_188959	0.003608693	0.592152848
pp_72977	0.08040887066666666	1.0768023873333332
pp_94333	1.0198235376666667	0.062422844
pp_73239	34.63168138466667	0.626182438
pp_130222	0.4430196183333333	3.3363353316666666
pp_235757	0.04849878566666667	2.076421923
pp_64339	0.04296727866666667	0.5419828286666666
pp_107779	0.042751617000000006	2.3337902626666667
pp_129803	0.015081758333333334	0.7213390116666667
pp_85014	11.165825033333332	1.7936231913333334
pp_228401	0.11202133366666667	1.4708607766666668
pp_136778	2.5938528363333333	51.376927371
pp_251854	0.4645801843333333	6.504398713666667
pp_128693	0.0	0.24330018266666667
pp_198648	0.20174083	1.9437390749999999
pp_203611	0.19359047433333335	5.691491262333333
pp_141541	13.430432656333334	74.65192915333333
pp_58180	0.12282926866666667	1.2553080956666667
pp_200310	0.10680290133333334	3.03122553
pp_151984	0.03824355166666667	0.7688487133333333
pp_178171	3.9793538833333333	18.373274749666667
pp_218785	0.007217386333333333	0.5033299206666667
pp_231694	0.0	0.126204443
pp_68975	0.0	0.22233224899999998
pp_135100	10.895110988	0.20858515466666666
pp_203621	11.291597379333334	1.220051422
pp_122564	0.7749033949999999	9.923511428
pp_245696	0.13913579866666667	1.5824553483333332
pp_84769	0.6358414796666667	0.041743484666666664
pp_178170	4.182120847	18.697738232333332
pp_214954	0.056833898333333334	1.0732576263333333
pp_85373	0.09590068166666667	0.7622500406666667
pp_104902	4.402513849	21.765518520333334
pp_134928	0.7122287283333334	3.3694438656666663
pp_223097	4.075803001	0.936739388
pp_115496	0.18778955766666666	1.9000141936666668
pp_141830	3.1482052796666666	0.36854574766666665
pp_91823	0.084995769	0.6649858066666666
pp_107782	0.008471941666666667	3.201935032666667
pp_111369	23.197314386666665	88.61059607333334
pp_220812	1.7405788753333333	0.308179112
pp_68995	0.09613761533333334	7.841748689
pp_123530	0.19523693766666667	1.3309396966666667
pp_154546	7.6101488973333336	0.931150932
pp_128995	19.323061061	0.8205604076666667
pp_243619	0.23999020133333335	6.084578814
pp_98273	0.8562382946666667	6.744633176000001
pp_211651	0.401953881	6.364976488
pp_73259	0.029732193333333334	0.3905928646666667
pp_73036	1.8864387593333334	12.097668327666666
pp_116879	0.9107957513333333	13.184494319333334
pp_155662	2.032457064	0.3440125486666667
pp_131702	0.32004388866666666	2.276042016
pp_106190	2.411289688666667	0.24259076699999998
pp_154547	8.031971879666667	0.8865786346666668
pp_203623	3.0809770773333334	0.582076001
pp_73088	0.6469379049999999	5.2400612419999995
pp_93755	0.18411636333333334	4.488869681333333
pp_234743	0.10237097666666667	0.9924223726666667
pp_73037	14.104921449999999	68.71300187133333
pp_73090	0.5634548976666667	3.706040655666667
pp_96061	0.35641367533333335	92.76596487666667
pp_105828	0.27988715566666666	4.336020851
pp_162980	1.690043525	33.27039135133333
pp_235231	0.045460938	3.222901147
pp_187031	0.19678598866666666	1.6075420343333333
pp_197162	0.11343668266666668	2.16197991
pp_215040	0.056894587	2.3569165773333336
pp_154724	0.020768238666666668	1.7643336753333332
pp_213866	0.5736212313333333	4.293202096333333
pp_140168	2.940669669333333	10.984262679
pp_67721	10.103528204	37.90791698466667
pp_231896	0.060418627333333336	2.5707588703333335
pp_235758	0.059188035666666666	2.6345691209999997
pp_198644	0.16557506533333335	2.0161664393333334
pp_233221	2.3829708873333333	8.178779861666667
pp_128415	0.3021005276666667	1.9465438116666667
pp_181419	0.055324264	0.7707154239999999
pp_64585	0.0	0.3270127033333333
pp_129570	0.25195258666666664	1.2304407686666667
pp_227710	0.9056147453333333	3.301742679
pp_72446	1.061773696	3.7289597173333333
pp_235989	0.0076487103333333336	0.4073612676666667
pp_168079	0.043283045666666665	0.45099269166666667
pp_237597	5.397995857333333	19.229360745666668
pp_211700	0.25841124233333335	2.831751887666667
pp_148569	0.0	0.08857039166666666
pp_235756	0.100706369	1.6697188980000002
pp_67723	9.626270581666667	37.23859346
pp_198643	0.10329431333333333	1.3851649783333333
pp_199346	12.766676944	2.0847125576666667
pp_160487	0.007217386333333333	0.258009455
pp_209220	2.0769983263333334	16.708769775666667
pp_194524	0.09799974033333334	1.8388332729999999
pp_209480	3.324811199	13.840681275333335
pp_86731	0.12269243933333333	1.2228292203333333
pp_239472	0.19303777366666666	2.8234843933333336
pp_210850	0.8445322926666667	0.07113466833333333
pp_204259	0.160951443	3.0693814183333332
pp_159920	0.205255238	1.0299902523333333
pp_137571	0.024768839333333334	0.2977987906666667
pp_60186	0.0	0.07531023533333334
pp_112464	0.13082465	0.958374552
pp_104906	12.680478646	59.94229656
pp_222560	1.9254279486666668	0.3750781356666667
pp_212955	0.28179451699999997	1.597176885
pp_144675	0.16380028533333332	7.444233754333334
pp_66838	10.907342556666666	0.008254905666666666
pp_91825	0.28272054599999996	1.9743108893333334
pp_233326	0.3954383496666667	4.211771448333334
pp_197199	0.0	0.34780316233333336
pp_91829	0.131040312	0.6724410483333334
pp_169048	170.0625561	639.8722477
pp_128416	0.16134917033333332	1.7624167050000001
pp_203535	0.019298021	2.2641165763333335
pp_96056	0.3349617263333333	73.53564259266666
pp_104807	22.862198141666667	2.150333573
pp_147656	2.2423852563333333	5.968996735
pp_169052	98.29856930666666	357.07582
pp_169044	171.72317	645.6915292666666
pp_129086	1.9589964693333333	10.041847132666668
pp_147653	2.870855764	7.969569625
pp_228404	0.34637723066666665	1.980326395
pp_152962	2.0505505473333336	22.590883375666667
pp_96372	27.440875533333333	144.51762696333333
pp_213793	0.4916115686666667	2.1791267353333335
pp_179341	1.0641939066666666	5.505443931666666
pp_133126	3.5415271776666666	13.412484189333334
pp_231171	6.469480865333334	17.893687216666667
pp_137230	8.545242834	3.2290839393333335
pp_76309	1.8133215933333333	6.46884293
pp_117245	0.184672877	1.20980358
pp_187034	0.3172371546666667	2.437030747333333
pp_178167	4.458068525333333	19.13853106166667
pp_96219	0.7809755283333333	2.6986325796666666
pp_235755	0.146814293	2.3296064716666667
pp_136814	0.5859531156666667	12.230508509
pp_188023	30.967307373333334	127.11733028333333
pp_185195	0.152600878	1.9179221213333335
pp_179677	1.2226787163333335	0.025173558333333332
pp_85127	0.069445962	1.412865998
pp_118218	0.16320547600000002	1.6842257966666665
pp_203465	1.6335591426666667	0.053789154
pp_224531	2.199279494333333	0.10015910566666666
pp_67722	10.082431437666667	37.483859618
pp_169053	365.7717807	1384.5064710666666
pp_237596	0.7972921256666666	3.5483473516666666
pp_145238	0.03355654833333333	1.1869444596666667
pp_129512	0.02984775	0.871977464
pp_136771	3.982081147333333	34.13187382233333
pp_120346	0.213672311	1.361746578
pp_189328	0.007217386333333333	0.3648420446666667
pp_160540	1.7423006256666667	18.581366912666667
pp_217222	0.43679433433333337	4.298305381
pp_196362	0.3224811066666667	0.025029252666666665
pp_129396	0.14306607833333335	0.9764116133333333
pp_105181	0.007217386333333333	0.37613339333333334
pp_68752	0.0	0.163549882
pp_137918	0.6163674633333334	2.072579547666667
pp_215856	2.347335816666667	0.18759916399999998
pp_114450	0.38006209566666666	3.3716893686666665
pp_155004	0.3057949936666667	2.7226993986666668
pp_176467	0.055539926333333337	2.9265060540000003
pp_72569	0.24542160266666666	3.0268257940000005
pp_235754	1.6898773966666667	60.876189616000005
pp_160114	0.17025556333333333	0.0
pp_75071	12.938059866666666	54.73600446933333
pp_203610	0.21918254566666667	7.802556172333333
pp_136701	0.22380886033333333	0.016846499666666667
pp_76311	1.720895468	6.814952796333333
pp_215679	0.3026474086666667	2.4189913753333334
pp_96302	6.704707721666667	21.128297386666667
pp_178169	4.9640335916666665	18.842460521
pp_118116	0.021375808	1.1907352616666667
pp_67717	11.364124015	40.6661463
pp_226094	0.16042314133333332	0.0
pp_137307	0.019121775666666667	3.587527815666667
pp_58181	0.46310302633333333	6.8629936806666665
pp_169049	30.790071503333333	109.21526191666666
pp_155002	0.47692553033333335	4.399584300333333
pp_196224	0.4990511223333333	3.5051745393333333
pp_129522	0.23359604633333333	3.441259002333333
pp_211637	0.11231313600000001	1.7524301663333335
pp_233171	0.04349870766666667	0.5909623616666667
pp_118113	0.04098959666666666	0.9625561153333333
pp_64343	2.137722837666667	11.911611641666667
pp_235751	0.09296024633333333	2.7076666153333333
pp_128411	0.014650434333333334	1.4735188736666667
pp_68134	0.07002956733333333	1.4075272300000001
pp_76297	0.007217386333333333	0.19387909166666667
pp_181510	2.143254578	18.638414401
pp_129573	0.40792522400000003	1.6328388436666668
pp_108374	0.278285929	1.8807237596666666
pp_217221	0.7041045943333333	5.950609421
pp_94407	0.44314099500000004	7.2959241886666675
pp_82268	0.467252781	2.1069518306666666
pp_93757	0.3084494463333333	4.343062117666667
pp_171020	0.4921403053333333	4.772181269666667
pp_68977	0.0	0.151041275
pp_235986	1.7889921713333334	65.439166444
pp_159917	0.128494477	0.7034075213333334
pp_111370	11.114159645666666	36.58211242
pp_219129	0.11474341466666667	0.7940008916666667
pp_105027	0.032025642	0.813303326
pp_58007	3.309959952	28.258147336
pp_117816	0.02055257666666667	0.196743868
pp_85417	3.8983912739999997	20.875742138333333
pp_197149	0.5147883786666667	3.035784874
pp_88444	0.19432905333333333	0.8804341316666666
pp_169047	11.142192364	37.90971635
pp_206228	0.078054733	0.71524877
pp_116698	15.474827588333333	50.786703923333334
pp_159918	0.07766282566666666	0.48014932166666663
pp_137578	0.034771687333333336	0.47403164366666667
pp_155110	0.12717923266666667	1.2780311123333332
pp_78797	45.18202677466667	3.1207998703333333
pp_188020	2.574430947	9.386996611999999
pp_189008	2.189736918	0.091850104
pp_131157	2.295093163333333	0.10024927766666666
pp_98270	0.7168485376666667	4.588401424333333
pp_60100	3.569611268666667	0.11221681333333333
pp_104899	13.426040617	60.32516923266667
pp_133125	5.413698647333334	20.256071909666666
pp_240971	0.0	2.465893645
pp_159922	0.26916969333333335	1.4549495313333334
pp_227720	0.8667945290000001	2.9689520976666666
pp_105383	0.42311941233333333	5.621856785
pp_130216	0.5460221286666667	3.1211275043333333
pp_246542	0.18505784466666667	4.461959841333333
pp_152013	78.66452121333333	281.57761494333334
pp_200259	0.06089518733333334	0.5581980086666667
pp_150804	3.543834005	0.3392898906666667
pp_224528	4.953900207666667	0.179536641
pp_154357	4.682650985666667	1.1892835396666666
pp_198936	0.11511987	1.1361615026666667
pp_179821	0.636983421	3.661431293333333
pp_178293	1.1584396126666667	3.7463076406666667
pp_92078	0.5511559083333334	2.9185452283333335
pp_216496	1.031490993	0.10467136133333334
pp_60101	4.871696282666667	0.16942998533333334
pp_212306	0.5969044013333333	3.0155236603333333
pp_86459	93.00458062466666	0.43726048233333337
pp_57564	0.029947855	0.3742453786666667
pp_188021	2.444599954	9.308617142
pp_231338	0.0	3.0569966783333333
pp_199818	0.016120652	0.24360083266666668
pp_148576	1.2807269326666666	8.841017313666667
pp_68425	0.09972816366666666	1.1493981713333334
pp_159923	0.229416508	1.4799667456666667
pp_148575	0.6420112760000001	5.201078388
pp_209112	0.296784683	1.7573235026666667
pp_56865	1.1727827923333334	4.148612794
pp_204747	0.5994448516666667	5.782280287
pp_78563	0.2807625636666667	1.5044757933333333
pp_211829	0.0326939	1.4351032156666668
pp_227358	1.7493278696666665	6.151657553333334
pp_136773	4.960904652	49.20754618766667
pp_188957	0.03859604266666666	0.828502935
pp_181426	0.009295173333333333	0.19363257566666667
pp_137309	0.0	0.3941971516666667
pp_203536	0.007433048	1.2157466306666667
pp_129401	1.6875333266666666	8.865036288999999
pp_152010	3.569246335	13.252575676
pp_153185	0.0	1.1746371996666667
pp_133246	0.0	0.18451781566666667
pp_178166	4.867113298333333	19.256174118333334
pp_129093	7.9239138203333335	37.94116343
pp_182294	0.0	0.10548904466666667
pp_103739	0.010826079333333334	1.22189167
pp_209111	0.260536958	1.7065555436666666
pp_68746	2.1789663923333333	14.564580429333333
pp_119311	0.8497287673333334	0.050299002333333336
pp_133135	3.982662963666667	19.41364088166667
pp_227718	1.5837400443333334	5.5361555723333336
pp_78565	0.04100504866666667	0.31871266633333334
pp_227356	1.1625360536666667	4.111727671333333
pp_105375	0.6976710236666667	7.882504040666666
pp_119522	0.0	0.14258194866666665
pp_136162	1.3990555276666667	5.012386352
pp_56181	0.026554823999999998	1.4930711093333333
pp_213921	0.070661101	0.860776914
pp_213048	1.2559367556666667	0.04606332
pp_211639	0.29501415066666664	2.2489810696666668
pp_117971	1.8646022776666666	9.694345157666667
pp_217101	10.389314679333333	37.460652823333334
pp_68889	2.4589244886666664	13.966971848666667
pp_211986	3.36738199	1.142940572
pp_56560	0.26092617333333334	1.4031626406666666
pp_208782	1.2918846833333335	4.334606686666667
pp_73676	9.358573596333335	199.27710514466665
pp_213121	2.3348554806666666	7.137408819
pp_185211	0.337476657	1.964463128
pp_139887	1.680779289	6.0642880833333335
pp_118111	0.030594841333333334	1.1432530716666667
pp_200255	0.06012682466666667	0.9487968166666667
pp_104901	0.12600081800000001	1.4291210903333333
pp_147650	4.568416571333334	11.499356327333333
pp_202761	0.5544810603333333	0.07928736333333333
pp_119394	0.03728079833333334	0.4947262883333333
pp_65931	0.4238519213333333	0.041773542000000004
pp_179340	1.09547515	5.128790732666667
pp_152401	6.341889392000001	1.5452186663333334
pp_152179	0.08917530766666666	2.35162218
pp_129084	12.918499240000001	51.78458277666667
pp_151363	0.029300869333333333	0.34868099799999996
pp_136772	5.9416545156666665	51.600407532
pp_197121	0.9176142903333333	4.611377942333333
pp_233594	0.0076487103333333336	0.331293351
pp_177801	0.12776283800000002	1.1307084866666666
pp_85128	0.0	0.11340722399999999
pp_78564	0.04439808	0.482136262
pp_84859	0.13570917066666666	1.0723950756666667
pp_203977	0.143050626	1.6390349426666666
pp_166245	0.047107401	0.7807286596666666
pp_227620	81.45924927	198.3668522
pp_203534	0.039634936	2.8465714596666665
pp_133143	11.763747156333334	59.112736469666665
pp_202079	16.48639800666667	45.53853220333333
pp_124781	1.7362349976666667	4.554684665
pp_105382	0.357129862	3.6873867076666667
pp_91830	0.16177467433333334	1.1807368583333333
pp_211698	0.055539926333333337	1.044209739
pp_230137	0.31408375	1.8403692386666668
pp_118269	0.0	0.226910677
pp_141832	2.3185979663333334	0.29851131766666666
pp_142395	1.2920087356666667	6.887084593333333
pp_66699	9.079901632666667	3.6997248463333334
pp_133136	12.161879805333333	61.20698712666667
pp_206004	0.159441809	1.2356323833333334
pp_92810	0.6180665376666666	0.021046105333333332
pp_118051	1.4066003203333333	12.093104997333333
pp_185196	0.048322540000000004	0.3965781993333333
pp_151086	17.801911343333334	4.641394062
pp_137570	0.03914292366666667	0.36916191800000003
pp_169989	3.639645819	50.45263311
pp_119393	0.057225806000000004	0.8625326233333334
pp_227209	0.516608395	3.353078331
pp_133129	0.6869582436666667	2.2719267903333336
pp_117249	0.17822385366666665	0.9743133469999999
pp_98359	2.446509974333333	13.684005257333334
pp_202645	0.037496460333333335	0.7101625380000001
pp_128248	0.6064548376666666	0.07103847633333334
pp_159924	0.21576824266666667	1.0052976883333333
pp_251813	0.024161270000000002	1.5374629106666666
pp_85371	0.2768493083333333	1.3390322393333334
pp_178079	0.516043119	0.016642079
pp_227210	13.699249424	54.05594306933333
pp_223741	0.6547010526666667	3.0010395623333332
pp_133124	0.340298843	1.355482011
pp_118220	0.08354100366666667	0.8904443846666668
pp_72518	2.6022967676666666	10.119232676666666
pp_142134	1.7268343346666666	11.496449954000001
pp_200375	0.8570366916666667	3.4980208
pp_95864	0.3008188806666667	2.174407075
pp_152532	0.07838595233333334	5.023189420666667
pp_196219	0.06022692933333333	0.6345784626666667
pp_60238	55.10260308	191.00081443
pp_174926	0.644595407	2.2906761903333335
pp_239662	0.282352603	12.259865155666667
pp_203625	1.6909437666666667	0.288473742
pp_212739	4.09343792	0.42533504233333336
pp_58184	0.35043158	6.575466756
pp_79447	1.1135197193333333	4.905096617333333
pp_130217	0.5964070036666667	3.8320055539999998
pp_68226	0.0	1.2943699126666666
pp_149699	0.8743829856666667	3.2155446193333335
pp_236995	1.1899365183333335	6.232154274333333
pp_168494	3.4588125493333335	21.78419237
pp_60240	54.4606292	188.73831504666666
pp_137569	0.016512559666666666	0.188254484
pp_202891	0.0	0.07530421633333334
pp_193102	0.2505766543333333	2.3847981463333334
pp_117938	11.967773591666667	51.53336625666667
pp_240072	7.021767390666667	57.885049228999996
pp_160539	1.972748652	19.153423644333333
pp_137580	0.043459291	0.36497435066666667
pp_137227	8.162476800666667	3.4224189613333333
pp_203573	0.111334931	1.1517513823333334
pp_78519	0.187111667	0.9648950523333334
pp_194089	0.20774038466666667	12.406180849333333
pp_104805	10.266442282333333	1.5311916143333333
pp_233220	2.5552238333333332	7.4433266693333335
pp_218704	5.582961472333333	14.742793923333334
pp_200549	0.20339311266666668	1.430229682
pp_145239	0.2875784103333333	5.010981791666667
pp_98268	0.043674953333333336	0.28532027866666665
pp_197122	1.2645415293333333	6.172490122
pp_235086	1.426740588	6.060799696666667
pp_64338	0.257933562	1.418818579
pp_168895	0.037380903666666666	0.38192908
pp_215155	1.677658779	4.912747843333333
pp_128422	12.372425386	106.54517416133334
pp_211702	0.13551165333333334	1.8133710650000001
pp_246546	0.20109966366666668	2.491908274
pp_211688	0.084133121	3.1396291793333333
pp_64342	2.265285466	10.965180510333333
pp_73261	0.485554453	4.944070285333333
pp_152012	18.07409698	58.44277808333334
pp_96305	7.874947838000001	39.75975820066667
pp_246538	0.036241904666666665	4.511738790333333
pp_216257	0.344675899	17.250233429666668
pp_115184	0.20700180566666668	1.5114717446666666
pp_232556	0.198508592	1.380388149
pp_212293	0.2828967916666667	1.5111858293333333
pp_188025	29.884941916666666	107.35138479333334
pp_60245	16.854079770000002	59.73621048333333
pp_160860	5.4307421840000005	1.4505786883333334
pp_133128	3.2635836719999998	11.447567253666666
pp_129436	1.946376763	6.551150976333333
pp_153776	0.8665271253333333	6.530157908666666
pp_246341	5.7492803703333335	25.275252723999998
pp_68747	2.746912331	14.095346043333333
pp_104896	0.053540972	0.8116023016666667
pp_72976	0.240649947	1.366869438
pp_119567	0.47899480533333333	4.292696057666666
pp_145484	0.689835048	0.103685334
pp_116881	0.5361321456666667	5.856562339
pp_142132	0.698824337	3.874814906333333
pp_136775	6.171330784666667	50.66720310133333
pp_129432	4.254159637333333	15.223833659333332
pp_203612	0.134302334	5.299383186
pp_174479	6.594935153333333	1.8591485973333333
pp_120381	2.9511197283333335	9.624203669
pp_82269	0.516006645	2.1651509553333335
pp_109749	0.36103392	0.0
pp_142136	5.409521952666667	25.317826884
pp_202023	0.229261534	3.0128758939999996
pp_116696	17.855680839999998	53.81890409333333
pp_168501	0.09084304266666667	0.821483345
pp_239859	0.06787563966666667	0.518480826
pp_179825	1.091478797	6.082330371666666
pp_181508	1.5247911826666667	11.312232071
pp_204260	0.16157446466666667	2.2721489663333334
pp_134534	0.613411576	1.9915904956666666
pp_68997	0.19347222533333333	14.388075849333333
pp_110708	0.0	0.167743469
pp_219411	0.024161270000000002	0.214973274
pp_234318	0.06762056133333333	0.46910179266666663
pp_179521	0.084348783	0.7672159679999999
pp_84989	1.136422638	3.9608243206666667
pp_105304	0.985455463	4.760180065
pp_154548	45.50225867666666	4.806573457
pp_209221	1.539000226	7.482688525666666
pp_78567	1.66905066	0.18756910633333335
pp_247665	0.0	0.075929517
pp_124289	0.0	0.20109376066666665
pp_184730	0.583450961	3.1570088816666666
pp_129397	1.4846082623333334	7.900841498666666
pp_196216	1.1535279999999999	6.803904474666666
pp_78568	1.5713512343333331	0.18350778733333334
pp_234567	0.7947250183333333	5.489354296666667
pp_227625	81.64765430333333	193.97621466666666
pp_171019	0.48292709233333336	4.459805436333333
pp_57379	2.651460433	8.895246750666667
pp_129500	8.501402075	1.292944835
pp_216259	0.4257530276666667	16.663401879666665
pp_89033	1.5395645663333333	8.015848354333333
pp_89037	0.4828122206666667	2.7924551846666668
pp_86021	0.11719765700000001	1.9508695446666666
pp_122563	0.5973941563333334	5.403630551
pp_94406	0.47475076566666663	5.553616628333334
pp_246713	0.8167699546666667	0.054258110666666665
pp_202083	6.364584808	17.906931236666665
pp_72602	0.5889101396666667	1.8899012696666666
pp_240074	1.8984891753333333	13.372391171
pp_152956	2.566554517	10.482641917333334
pp_227719	0.9217481573333334	2.797646437
pp_222856	1.4972230016666668	6.691193523
pp_57415	6.358834862666667	58.59410956
pp_133447	3.6217799206666665	13.702698322333333
pp_63788	0.06673664133333333	1.97252294
pp_168769	0.5183645956666667	4.473389692
pp_119638	1.099361314	4.793897253666667
pp_227622	81.15999345333333	191.72893246666666
pp_235842	32.99716565666667	112.18153687
pp_168393	0.9156668266666667	3.8216965296666667
pp_240035	2.5676840506666667	7.681902109333333
pp_204909	0.19551328799999998	1.5662135463333333
pp_119390	0.05957994333333333	0.5618898476666666
pp_116878	0.6323517213333334	6.989991846333333
pp_227560	0.018690451666666667	0.18968546733333333
pp_86620	0.31253469933333333	1.4327611296666665
pp_119938	1.0129618356666668	2.889069355
pp_210047	0.0	1.7086456453333334
pp_110686	0.5082938686666667	0.016509811333333332
pp_59958	0.34032593433333336	1.3511441183333335
pp_162731	0.17579357533333334	3.8583703766666666
pp_216926	0.0076487103333333336	0.16401887633333334
pp_120652	1.5491320273333333	0.166787574
pp_123602	6.818736990666667	0.9402173886666667
pp_245920	1.722400604	6.060894772666667
pp_229528	1.3082115986666667	0.0
pp_97309	3.3721203483333335	12.207579357666667
pp_214278	0.7758892423333333	6.114436581
pp_227212	7.450142965	27.483778115333333
pp_159107	0.6269496686666667	2.6357225416666665
pp_198639	0.10690300666666668	0.993020863
pp_214956	0.135790696	1.023968803
pp_180105	0.025907838	0.8203502400000001
pp_76267	20.050221014666665	1.96263818
pp_152961	2.7589038643333335	27.689627875333333
pp_144866	0.8606964243333334	2.951615290666667
pp_197176	0.4154285933333333	3.0304739430000005
pp_151362	0.08448830433333333	0.634362004
pp_111327	11.171509320666667	37.57215945
pp_219128	1.5941657040000001	8.172160692666667
pp_133405	2.869343704333333	12.161536546
pp_153118	0.18670430766666668	2.2971634843333333
pp_141882	12.299255825	69.66206850966667
pp_247544	0.078076005	0.0
pp_227211	0.5844685823333333	3.9426998066666665
pp_129113	3.8334466213333336	13.998515596999999
pp_199696	0.011257403333333334	0.4198036283333333
pp_236420	2.2761265626666667	12.203675867666666
pp_181100	0.198077268	1.7703190103333333
pp_215717	1.7103613593333333	0.0
pp_218703	4.678377995333333	11.678865531333333
pp_198199	0.5300862343333334	2.1438223696666667
pp_60241	4.6345677683333335	17.369809927666665
pp_236996	2.253872219	10.60751054
pp_98266	0.8889843713333333	4.764111262666667
pp_202633	0.5392291263333333	9.331801964
pp_227357	3.427465031666667	11.444777779666667
pp_98356	2.368946819	12.215798931
pp_137566	0.016512559666666666	0.21388496066666665
pp_233323	1.6209926143333333	7.625220177666666
pp_165634	2.5198257953333334	11.040771466666666
pp_60244	15.03496039	51.95443658
pp_89569	1.208008196	4.885464027
pp_148336	1.2622053513333333	0.050611652666666666
pp_209110	0.43998715566666663	2.885106834
pp_235759	1.5374829663333334	6.4275884560000005
pp_73450	26.552296663333333	113.72846163333332
pp_98358	1.226816881	6.865530318666666
pp_104697	2.078122307666667	7.321816027333334
pp_215365	0.04749930833333334	0.242987608
pp_93758	1.2454208736666668	26.217048782333332
pp_235222	0.09388089033333333	2.7321159103333335
pp_91919	2.305371709666667	11.118140507333333
pp_160858	1.827255406	0.33799719433333336
pp_217130	1.3102048686666665	0.08342685433333333
pp_148455	0.284372829	1.7291708443333333
pp_168896	0.04957709566666667	0.4548915723333333
pp_76815	1.221712836	0.17979519566666666
pp_76473	0.5157186553333333	2.832397730333333
pp_18384	1.7008987363333332	0.25043686833333334
pp_68587	0.2682521766666667	1.4293971509999999
